Treatment,Pop,GH.area,Mat.area,Dam,Plant_ID,SM_g,GR,FT,DTF,CW,ASD_S,ASD_L,ASD,SM.s,GR.s,CW.s,ASD.s,ORQFT,Index
Sel,HOFF,CA,A1,306,306-6,0.033,0.2,256,160,34.75,-0.28,4.74,2.51,-0.126047264,-2.32286791,0.221909658,2.169929931,0.489850648,-0.528328047
Sel,HOFF,CA,A1,306,306-7,0.033,0.6,264,168,33.12,-0.75,2.33,1.54,-0.126047264,0.58488403,-0.162135957,-0.260865252,0.722776022,-0.472740042
Sel,HOFF,CA,A1,306,306-8,0.034,0.6,255,159,31.54,-0.24,3.74,1.99,0.048297722,0.58488403,-0.534401032,0.866823234,0.453144702,-1.232639671
Sel,HOFF,CA,A1,306,306-9,0.028,0.6,283,187,38.17,-1.39,1.89,1.64,-0.997772193,0.58488403,1.027698617,-0.010267811,1.282085024,-0.9183658
Sel,HOFF,CA,A1,307,307-1,0.031,0.6,263,167,25.06,-1.46,2.47,1.965,-0.474737235,0.58488403,-2.06115906,0.804173874,0.677068979,-1.891324444
Sel,HOFF,CA,A1,307,307-10,0.029,0.5,255,159,34.15,-0.48,4.65,2.565,-0.823427207,-0.142053955,0.080543174,2.307758523,0.453144702,-2.120886293
Sel,HOFF,CA,A1,307,307-2,0.025,0.7,270,174,23.02,-1.72,4.6,3.16,-1.52080715,1.311822015,-2.541805105,3.798813301,0.935451918,-5.158905782
Sel,HOFF,CA,A1,307,307-3,0.027,0.7,248,152,33.96,-1.01,3.06,2.035,-1.172117178,1.311822015,0.035777121,0.979592083,0.259165277,-2.010998656
Sel,HOFF,CA,A1,307,307-4,0.03,0.7,257,161,37.86,0,6.38,3.19,-0.649082221,1.311822015,0.954659267,3.873992533,0.515136482,-3.772946747
Sel,HOFF,CA,A1,307,307-5,0.025,0.6,258,162,35.99,-0.79,3.81,2.3,-1.52080715,0.58488403,0.514067058,1.643675303,0.53533348,-2.234577706
Sel,HOFF,CA,A1,307,307-6,0.026,0.5,251,155,39.43,-1.14,2.82,1.98,-1.346462164,-0.142053955,1.324568234,0.84176349,0.354484077,-0.901668843
Sel,HOFF,CA,A1,307,307-7,0.026,0.7,264,168,33.2,-1.09,2.25,1.67,-1.346462164,1.311822015,-0.143287093,0.064911422,0.722776022,-1.621864551
Sel,HOFF,CA,A1,307,307-8,0.032,0.6,258,162,40.5,-0.97,4.41,2.69,-0.30039225,0.58488403,1.576671797,2.621005325,0.53533348,-2.152770126
Sel,HOFF,CA,A1,307,307-9,0.021,0.2,287,191,37.95,-0.8,2.09,1.445,-2.218187093,-2.32286791,0.97586424,-0.498932822,1.51930766,0.376177361
Sel,ELLR,CA,A3,411,411-10,0.032,0.5,286,190,35.54,0,1.87,0.935,-0.30039225,-0.142053955,0.408042195,-1.776979774,1.419250753,0.863614101
Sel,ELLR,CA,A3,411,411-6,0.037,0.4,274,178,45.62,0,2.91,1.455,0.571332679,-0.86899194,2.782999127,-0.473873078,1.04560878,1.420916756
Sel,ELLR,CA,A3,411,411-7,0.039,0.5,285,189,34.08,0,3.17,1.585,0.920022651,-0.142053955,0.064050417,-0.148096404,1.343150612,0.122057034
Sel,ELLR,CA,A3,411,411-8,0.039,0.5,281,185,35.82,-1.05,2.74,1.895,0.920022651,-0.142053955,0.474013221,0.628755665,1.209461151,-0.296568655
Sel,ELLR,CA,A3,411,411-9,0.028,0.4,285,189,37.94,0,3.12,1.56,-0.997772193,-0.86899194,0.973508132,-0.210745764,1.343150612,-0.028233737
Sel,ELLR,CA,A3,412,412-1,0.032,0.5,277,181,37.43,-0.82,1.98,1.4,-0.30039225,-0.142053955,0.85334662,-0.611701671,1.094471489,0.235184177
Sel,ELLR,CA,A3,412,412-10,0.029,0.5,279,183,41.43,-0.38,1.95,1.165,-0.823427207,-0.142053955,1.795789847,-1.200605658,1.146097537,0.674322791
Sel,ELLR,CA,A3,412,412-2,0.029,0.5,282,186,41.17,-1.52,0,0.76,-0.823427207,-0.142053955,1.734531037,-2.215525297,1.24177622,1.373745409
Sel,ELLR,CA,A3,412,412-3,0.027,0.5,285,189,36.68,-1.21,1.74,1.475,-1.172117178,-0.142053955,0.676638515,-0.42375359,1.343150612,-0.412795023
Sel,ELLR,CA,A3,412,412-4,0.025,0.4,280,184,38.35,-1.65,1.03,1.34,-1.52080715,-0.86899194,1.070108562,-0.762060136,1.181892195,0.236572529
Sel,ELLR,CA,A3,412,412-5,0.026,0.6,287,191,41.63,-0.32,1.45,0.885,-1.346462164,0.58488403,1.842912009,-1.902278495,1.51930766,0.458737156
Sel,ELLR,CA,A3,412,412-6,0.028,0.5,278,182,36.94,-1.2,2.3,1.75,-0.997772193,-0.142053955,0.737897325,0.265389375,1.118265916,-0.750933199
Sel,ELLR,CA,A3,412,412-7,0.029,0.5,289,193,34.67,-1.61,1.51,1.56,-0.823427207,-0.142053955,0.203060793,-0.210745764,1.747869291,-0.687980993
Sel,ELLR,CA,A3,412,412-8,0.027,0.6,266,170,32.12,-0.26,2.48,1.37,-1.172117178,0.58488403,-0.397746764,-0.686880903,0.798764866,-0.696553252
Sel,ELLR,CA,A3,412,412-9,0.03,0.5,280,184,35.83,-0.62,1.95,1.285,-0.649082221,-0.142053955,0.476369329,-0.899888728,1.181892195,0.168171472
Sel,ELLR,CA,A3,413,413-1,0.024,0.5,253,157,36.33,-1.01,1.99,1.5,-1.695152136,-0.142053955,0.594174733,-0.361104229,0.403005315,-0.372265066
Sel,ELLR,CA,A3,413,413-10,0.029,0.6,289,193,42.18,-0.34,3.26,1.8,-0.823427207,0.58488403,1.972497952,0.390688096,1.747869291,-1.056587017
Sel,ELLR,CA,A3,413,413-2,0.031,0.4,284,188,44.4,0,2.68,1.34,-0.474737235,-0.86899194,2.495553943,-0.762060136,1.309237517,1.015214847
Sel,ELLR,CA,A3,413,413-3,0.03,0.5,268,172,36.37,-0.4,2.96,1.68,-0.649082221,-0.142053955,0.603599165,0.089971166,0.890956071,-0.426220032
Sel,ELLR,CA,A3,413,413-4,0.03,0.4,286,190,44.04,-0.69,1.76,1.225,-0.649082221,-0.86899194,2.410734053,-1.050247193,1.419250753,1.091818942
Sel,ELLR,CA,A3,413,413-5,0.031,0.5,282,186,41.43,0,2.87,1.435,-0.474737235,-0.142053955,1.795789847,-0.523992566,1.24177622,0.290665028
Sel,ELLR,CA,A3,413,413-6,0.027,0.6,278,182,46.49,-0.57,1.93,1.25,-1.172117178,0.58488403,2.987980529,-0.987597833,1.118265916,0.301001406
Sel,ELLR,CA,A3,413,413-7,0.032,0.5,282,186,39.28,0,2.08,1.04,-0.30039225,-0.142053955,1.289226613,-1.51385246,1.24177622,0.9635382
Sel,ELLR,CA,A3,413,413-8,0.032,0.5,267,171,28.1,-0.57,2.18,1.375,-0.30039225,-0.142053955,-1.344902207,-0.674351031,0.841454099,-0.205913055
Sel,ELLR,CA,A3,413,413-9,0.028,0.6,289,193,32.77,-0.41,2.35,1.38,-0.997772193,0.58488403,-0.244599739,-0.661821159,1.747869291,-0.936335802
Sel,ELLR,CA,A3,414,414-1,0.041,0.8,286,190,37.16,0,2.76,1.38,1.268712622,2.03876,0.789731702,-0.661821159,1.419250753,-0.352177798
Sel,ELLR,CA,A3,414,414-2,0.044,0.7,282,186,36.47,-0.96,0.78,0.87,1.791747579,1.311822015,0.627160246,-1.939868111,1.24177622,1.225548402
Sel,ELLR,CA,A3,414,414-3,0.051,0.7,285,189,31.55,-0.47,1.43,0.95,3.012162479,1.311822015,-0.532044924,-1.739390158,1.343150612,1.261825981
Sel,ELLR,CA,A3,414,414-4,0.044,0.7,284,188,33.54,-0.34,2.59,1.465,1.791747579,1.311822015,-0.063179418,-0.448813334,1.309237517,-0.080572473
Sel,ELLR,CA,A3,414,414-5,0.043,0.5,280,184,33.63,-0.5,1.43,0.965,1.617402594,-0.142053955,-0.041974446,-1.701800541,1.181892195,1.598373087
Sel,PENN,CB,A3,118,118-10,0.034,0.6,262,166,23.83,-2.46,0.47,1.465,0.048297722,0.58488403,-2.350960352,-0.448813334,0.636321107,-0.802947895
Sel,PENN,CB,A3,118,118-6,0.037,0.6,246,150,28.9,-1.1,2.61,1.855,0.571332679,0.58488403,-1.156413562,0.528516688,0.195361484,-0.829939921
Sel,PENN,CB,A3,118,118-7,0.048,0.6,249,153,23.3,-2.36,0.6,1.48,2.489127522,0.58488403,-2.475834079,-0.411223717,0.29145076,0.30782559
Sel,PENN,CB,A3,118,118-8,0.033,0.5,244,148,32.26,-0.9,2.29,1.595,-0.126047264,-0.142053955,-0.364761251,-0.12303666,0.155455377,-0.037628738
Sel,PENN,CB,A3,118,118-9,0.033,0.6,247,151,31.64,-0.21,3.65,1.93,-0.126047264,0.58488403,-0.510839951,0.71646477,0.222937096,-1.108765873
Sel,PENN,CB,A3,119,119-1,0.032,0.7,253,157,34.18,-1.13,1.85,1.49,-0.30039225,1.311822015,0.087611498,-0.386163973,0.403005315,-0.665235032
Sel,PENN,CB,A3,119,119-10,0.042,0.5,258,162,35.07,-0.21,4.05,2.13,1.443057608,-0.142053955,0.297305116,1.217659653,0.53533348,-0.31405417
Sel,PENN,CB,A3,119,119-2,0.033,0.5,263,167,38.71,-1.23,2.08,1.655,-0.126047264,-0.142053955,1.154928453,0.027321805,0.677068979,0.065377561
Sel,PENN,CB,A3,119,119-3,0.039,0.8,257,161,34.06,0,4.76,2.38,0.920022651,2.03876,0.059338201,1.844153257,0.515136482,-2.223718446
Sel,PENN,CB,A3,119,119-4,0.036,0.6,258,162,26.15,-0.88,3.43,2.155,0.396987693,0.58488403,-1.80434328,1.280309013,0.53533348,-1.750582527
Sel,PENN,CB,A3,119,119-5,0.035,0.7,256,160,30.95,-0.33,2.7,1.515,0.222642708,1.311822015,-0.673411408,-0.323514613,0.489850648,-0.717246005
Sel,PENN,CB,A3,119,119-6,0.031,0.5,268,172,36.64,-0.51,3.02,1.765,-0.474737235,-0.142053955,0.667214083,0.302978991,0.890956071,-0.491872619
Sel,PENN,CB,A3,119,119-7,0.038,0.3,263,167,30.15,-2.57,1.09,1.83,0.745677665,-1.595929925,-0.861900053,0.465867328,0.677068979,0.36477447
Sel,PENN,CB,A3,119,119-8,0.031,0.5,256,160,35.09,0,4.57,2.285,-0.474737235,-0.142053955,0.302017332,1.606085687,0.489850648,-1.40777769
Sel,PENN,CB,A3,119,119-9,0.043,0.7,262,166,24.87,-1.77,0,0.885,1.617402594,1.311822015,-2.105925113,-1.902278495,0.636321107,0.620029288
Sel,PENN,CB,A3,120,120-1,0.038,0.7,268,172,38.1,-0.58,2.7,1.64,0.745677665,1.311822015,1.011205861,-0.010267811,0.890956071,-0.423708046
Sel,PENN,CB,A3,120,120-10,0.043,0.4,256,160,34.09,-0.15,3.57,1.86,1.617402594,-0.86899194,0.066406526,0.54104656,0.489850648,0.604985578
Sel,PENN,CB,A3,120,120-2,0.044,0.7,263,167,34.7,-1.68,1.76,1.72,1.791747579,1.311822015,0.210129118,0.190210142,0.677068979,-0.25660982
Sel,PENN,CB,A3,120,120-3,0.036,0.6,257,161,38.15,0,4.89,2.445,0.396987693,0.58488403,1.022986401,2.007041594,0.515136482,-1.537868935
Sel,PENN,CB,A3,120,120-4,0.04,0.6,258,162,40.47,-0.66,2.92,1.79,1.094367636,0.58488403,1.569603473,0.365628351,0.53533348,0.110212595
Sel,PENN,CB,A3,120,120-5,0.039,0.7,256,160,36.82,0,3.62,1.81,0.920022651,1.311822015,0.709624028,0.41574784,0.489850648,-0.600336699
Sel,PENN,CB,A3,120,120-6,0.037,0.7,261,165,37.4,-1.24,1.99,1.615,0.571332679,1.311822015,0.846278296,-0.072917171,0.604329334,-0.394078984
Sel,PENN,CB,A3,120,120-7,0.035,0.5,259,163,34.45,-0.55,2.77,1.66,0.222642708,-0.142053955,0.151226416,0.039851677,0.557120625,-0.014963266
Sel,PENN,CB,A3,120,120-8,0.039,0.7,261,165,35.66,-1.28,2.54,1.91,0.920022651,1.311822015,0.436315492,0.666345281,0.604329334,-0.897698665
Sel,PENN,CB,A3,120,120-9,0.044,0.7,263,167,30.56,-1.17,1.68,1.425,1.791747579,1.311822015,-0.765299622,-0.54905231,0.677068979,0.03321153
Sel,PENN,CB,A3,121,121-1,0.041,0.5,265,169,39.44,-0.8,2.47,1.635,1.268712622,-0.142053955,1.326924342,-0.022797683,0.765320892,0.715721347
Sel,PENN,CB,A3,121,121-10,0.04,0.6,262,166,33.68,-1.78,1.38,1.58,1.094367636,0.58488403,-0.030193905,-0.160626276,0.636321107,0.043056823
Sel,PENN,CB,A3,121,121-2,0.042,0.5,262,166,34.69,-1.54,2.53,2.035,1.443057608,-0.142053955,0.20777301,0.979592083,0.636321107,-0.197562633
Sel,PENN,CB,A3,121,121-3,0.044,0.8,259,163,35.91,-1.42,3.36,2.39,1.791747579,2.03876,0.495218194,1.869213001,0.557120625,-1.768018099
Sel,PENN,CB,A3,121,121-4,0.038,0.5,259,163,33.56,-0.58,3.49,2.035,0.745677665,-0.142053955,-0.058467202,0.979592083,0.557120625,-0.539111732
Sel,PENN,CB,A3,121,121-5,0.041,0.6,256,160,37.25,0,4.49,2.245,1.268712622,0.58488403,0.810936675,1.50584671,0.489850648,-0.83981967
Sel,PENN,CB,A3,121,121-7,0.036,0.8,263,167,40.49,-1.71,1.51,1.61,0.396987693,2.03876,1.574315689,-0.085447043,0.677068979,-0.683417894
Sel,PENN,CB,A3,121,121-8,0.037,0.5,263,167,40.16,-1.09,2.28,1.685,0.571332679,-0.142053955,1.496564123,0.102501038,0.677068979,0.399278479
Sel,PENN,CB,A3,121,121-9,0.038,0.6,263,167,38.59,-2.83,1.87,2.35,0.745677665,0.58488403,1.126655156,1.768974024,0.677068979,-1.242397319
Sel,MARY,CB,A3,225,225-10,0.035,0.6,163,67,36.83,-1.46,1.22,1.34,0.222642708,0.58488403,0.711980136,-0.762060136,-0.785920783,0.811426941
Sel,MARY,CB,A3,225,225-6,0.027,0.5,169,73,31.86,-0.29,2.06,1.175,-1.172117178,-0.142053955,-0.459005574,-1.175545914,-0.66677881,0.556647566
Sel,MARY,CB,A3,225,225-7,0.034,0.6,163,67,37.26,-1.02,1.83,1.425,0.048297722,0.58488403,0.813292783,-0.54905231,-0.785920783,0.605803057
Sel,MARY,CB,A3,225,225-8,0.038,0.6,164,68,38.65,-1.3,2.73,2.015,0.745677665,0.58488403,1.140791804,0.929472595,-0.745040767,-0.114727388
Sel,MARY,CB,A3,226,226-1,0.034,0.6,162,66,36.79,-1.16,1.53,1.345,0.048297722,0.58488403,0.702555704,-0.749530264,-0.847317869,0.746529882
Sel,MARY,CB,A3,226,226-10,0.032,0.5,158,62,34.98,-0.73,2.01,1.37,-0.30039225,-0.142053955,0.276100144,-0.686880903,-1.409682012,1.026774289
Sel,MARY,CB,A3,226,226-2,0.031,0.5,161,65,33.48,-1.25,1.09,1.17,-0.474737235,-0.142053955,-0.077316067,-1.188075786,-0.943658984,1.063968054
Sel,MARY,CB,A3,226,226-3,0.033,0.5,159,63,34.67,-1.62,1.11,1.365,-0.126047264,-0.142053955,0.203060793,-0.699410775,-1.208243346,1.020386432
Sel,MARY,CB,A3,226,226-4,0.034,0.4,163,67,40.31,-0.65,1.48,1.065,0.048297722,-0.86899194,1.531905744,-1.4512031,-0.785920783,2.238556134
Sel,MARY,CB,A3,226,226-5,0.036,0.6,163,67,39.44,-1.2,1.44,1.32,0.396987693,0.58488403,1.326924342,-0.812179624,-0.785920783,1.0847915
Sel,MARY,CB,A3,226,226-6,0.036,0.4,161,65,39.86,-0.92,1.43,1.175,0.396987693,-0.86899194,1.425880881,-1.175545914,-0.943658984,2.212957085
Sel,MARY,CB,A3,226,226-7,0.034,0.7,158,62,31.72,-1,1.72,1.36,0.048297722,1.311822015,-0.491991087,-0.711940647,-1.409682012,0.215552374
Sel,MARY,CB,A3,226,226-8,0.035,0.9,159,63,36.75,-2.05,1.43,1.74,0.222642708,2.765697985,0.693131272,0.240329631,-1.208243346,-0.950945496
Sel,MARY,CB,A3,226,226-9,0.035,0.5,157,61,35.55,-1.73,1.72,1.725,0.222642708,-0.142053955,0.410398303,0.202740014,-1.691289789,0.729748644
Sel,MARY,CB,A4,227,227-1,0.031,0.7,162,66,33.25,-1.57,1.34,1.455,-0.474737235,1.311822015,-0.131506552,-0.473873078,-0.847317869,-0.289741666
Sel,MARY,CB,A4,227,227-10,0.032,0.8,157,61,24.98,-2.14,1.34,1.74,-0.30039225,2.03876,-2.080007924,0.240329631,-1.691289789,-1.343493136
Sel,MARY,CB,A4,227,227-2,0.035,0.5,162,66,33.67,-2.13,0,1.065,0.222642708,-0.142053955,-0.032550013,-1.4512031,-0.847317869,1.535597845
Sel,MARY,CB,A4,227,227-3,0.035,0.5,161,65,36.11,-1.47,1.62,1.545,0.222642708,-0.142053955,0.542340355,-0.24833538,-0.943658984,0.832457449
Sel,MARY,CB,A4,227,227-4,0.036,0.6,160,64,31.75,-3.11,0,1.555,0.396987693,0.58488403,-0.484922762,-0.223275636,-1.058871293,0.271083084
Sel,MARY,CB,A4,227,227-5,0.041,0.8,158,62,33.14,-1.28,1.86,1.57,1.268712622,2.03876,-0.157423741,-0.18568602,-1.409682012,0.050339694
Sel,MARY,CB,A4,227,227-6,0.039,0.4,159,63,29.61,-1.27,0,0.635,0.920022651,-0.86899194,-0.989129889,-2.528772099,-1.208243346,2.896822144
Sel,MARY,CB,A4,227,227-7,0.034,0.7,161,65,34.66,-1.84,1.26,1.55,0.048297722,1.311822015,0.200704685,-0.235805508,-0.943658984,-0.119376479
Sel,MARY,CB,A4,227,227-8,0.036,0.8,159,63,35.48,-1.43,2.07,1.75,0.396987693,2.03876,0.393905547,0.265389375,-1.208243346,-0.584078373
Sel,MARY,CB,A4,227,227-9,0.033,0.6,157,61,35.55,-2.65,1.76,2.205,-0.126047264,0.58488403,0.410398303,1.405607734,-1.691289789,-0.697300346
Sel,MARY,CB,A4,228,228-1,0.038,0.6,160,64,29.38,-1.87,1.54,1.705,0.745677665,0.58488403,-1.043320374,0.152620526,-1.058871293,-0.003191065
Sel,MARY,CB,A4,228,228-10,0.036,0.6,159,63,33.13,-1.52,1.87,1.695,0.396987693,0.58488403,-0.159779849,0.127560782,-1.208243346,0.150320875
Sel,MARY,CB,A4,228,228-2,0.04,0.6,165,69,37.72,-2.12,1.3,1.71,1.094367636,0.58488403,0.921673754,0.165150398,-0.716697017,0.531950053
Sel,MARY,CB,A4,228,228-3,0.037,0.6,161,65,36.99,-1.57,1.19,1.38,0.571332679,0.58488403,0.749677865,-0.661821159,-0.943658984,0.953083878
Sel,MARY,CB,A4,228,228-4,0.036,0.6,157,61,30.41,-2.11,2.03,2.07,0.396987693,0.58488403,-0.800641243,1.067301188,-1.691289789,-0.540592249
Sel,MARY,CB,A4,228,228-5,0.035,0.3,156,60,29.46,-2.41,1.24,1.825,0.222642708,-1.595929925,-1.02447151,0.453337456,-2.112682138,1.095387022
Sel,MARY,CB,A4,228,228-6,0.039,0.6,160,64,33.05,-2.01,1.59,1.8,0.920022651,0.58488403,-0.178628714,0.390688096,-1.058871293,0.122934877
Sel,MARY,CB,A4,228,228-7,0.036,0.7,157,61,31.61,-2.02,1.15,1.585,0.396987693,1.311822015,-0.517908275,-0.148096404,-1.691289789,0.042090221
Sel,MARY,CB,A4,228,228-8,0.035,0.7,161,65,32.27,-1.49,2.06,1.775,0.222642708,1.311822015,-0.362405143,0.328038735,-0.943658984,-0.608601923
Sel,MARY,CB,A4,228,228-9,0.037,0.7,160,64,28.28,-2.08,0,1.04,0.571332679,1.311822015,-1.302492262,-1.51385246,-1.058871293,0.695381977
Sel,HOFF,CC,A5,332,332-6,0.027,0.5,273,177,44.93,1.59,4.87,3.23,-1.172117178,-0.142053955,2.620427671,3.97423151,1.030530847,-3.039213523
Sel,HOFF,CC,A5,332,332-7,0.029,0.6,277,181,40.55,0,3.6,1.8,-0.823427207,0.58488403,1.588452337,0.390688096,1.094471489,-0.925800116
Sel,HOFF,CC,A5,332,332-8,0.029,0.5,257,161,36.17,0,4.74,2.37,-0.823427207,-0.142053955,0.556477004,1.819093512,0.515136482,-1.657096597
Sel,HOFF,CC,A5,332,332-9,0.036,0.4,258,162,34.15,0.16,4.65,2.405,0.396987693,-0.86899194,0.080543174,1.906802617,0.53533348,-0.940433679
Sel,HOFF,CC,A5,333,333-1,0.029,0.6,172,76,33.47,0,1.61,0.805,-0.823427207,0.58488403,-0.079672175,-2.102756448,-0.56329576,1.065077388
Sel,HOFF,CC,A5,333,333-10,0.025,0.5,222,126,32.02,-0.2,2.73,1.465,-1.52080715,-0.142053955,-0.421307844,-0.448813334,-0.041652333,-0.341521084
Sel,HOFF,CC,A5,333,333-2,0.022,0.5,243,147,35.6,-0.42,2.53,1.475,-2.043842107,-0.142053955,0.422178844,-0.42375359,0.137078625,-0.426762109
Sel,HOFF,CC,A5,333,333-3,0.025,0.7,220,124,31.09,-0.94,2.36,1.65,-1.52080715,1.311822015,-0.640425895,0.014791933,-0.130569274,-1.487817847
Sel,HOFF,CC,A5,333,333-4,0.024,0.7,247,151,29.87,-0.6,2.94,1.77,-1.695152136,1.311822015,-0.927871079,0.315508863,0.222937096,-1.985556492
Sel,HOFF,CC,A5,333,333-5,0.026,0.6,173,77,30.83,0,2.31,1.155,-1.346462164,0.58488403,-0.701684705,-1.225665402,-0.511122438,0.01086165
Sel,HOFF,CC,A5,333,333-6,0.03,0.6,248,152,31.25,-0.67,2.2,1.435,-0.649082221,0.58488403,-0.602728166,-0.523992566,0.259165277,-0.454574448
Sel,HOFF,CC,A5,333,333-7,0.031,0.6,248,152,33.06,-1.54,1.2,1.37,-0.474737235,0.58488403,-0.176272605,-0.686880903,0.259165277,-0.14741964
Sel,HOFF,CC,A5,333,333-8,0.023,0.6,249,153,34.88,-0.61,2,1.305,-1.869497121,0.58488403,0.252539063,-0.84976924,0.29145076,-0.525491318
Sel,HOFF,CC,A5,333,333-9,0.025,0.5,223,127,31.93,-1.64,1.32,1.48,-1.52080715,-0.142053955,-0.442512817,-0.411223717,-0.013489518,-0.384825959
Sel,HOFF,CC,A5,334,334-1,0.048,0.8,270,174,34.16,-1.8,1.58,1.69,2.489127522,2.03876,0.082899282,0.11503091,0.935451918,-0.415330556
Sel,HOFF,CC,A5,334,334-10,0.038,0.8,280,184,41.72,0,3.93,1.965,0.745677665,2.03876,1.864116981,0.804173874,1.181892195,-1.293310344
Sel,HOFF,CC,A5,334,334-2,0.037,0.6,295,199,39.96,-0.96,1.23,1.095,0.571332679,0.58488403,1.449441961,-1.376023867,2.351103457,0.496300479
Sel,HOFF,CC,A5,334,334-3,0.019,0.4,294,198,37.07,0.27,3.03,1.65,-2.566877064,-0.86899194,0.76852673,0.014791933,2.251827465,-1.24506299
Sel,HOFF,CC,A5,334,334-4,0.04,0.7,284,188,38.31,-2.28,0.91,1.595,1.094367636,1.311822015,1.06068413,-0.12303666,1.309237517,-0.325845687
Sel,HOFF,CC,A5,334,334-5,0.036,0.7,279,183,42.12,-1.93,0.64,1.285,0.396987693,1.311822015,1.958361304,-0.899888728,1.146097537,0.24151371
Sel,HOFF,CC,A5,334,334-6,0.039,0.4,284,188,37.52,-2.77,0,1.385,0.920022651,-0.86899194,0.874551593,-0.649291287,1.309237517,1.105901011
Sel,HOFF,CC,A5,334,334-7,0.046,0.6,287,191,34.25,-1.25,0,0.625,2.140437551,0.58488403,0.104104255,-2.553831843,1.51930766,1.982076611
Sel,HOFF,CC,A5,334,334-8,0.037,0.5,286,190,40.12,-1.2,1.46,1.33,0.571332679,-0.142053955,1.48713969,-0.78711988,1.419250753,0.790632022
Sel,HOFF,CC,A5,334,334-9,0.037,0.4,245,149,34.31,-0.25,2.92,1.585,0.571332679,-0.86899194,0.118240903,-0.148096404,0.175075739,0.78942736
Sel,HOFF,CC,A5,335,335-1,0.024,0.5,239,143,35.52,-0.43,2.56,1.495,-1.695152136,-0.142053955,0.403329979,-0.373634101,0.090441525,-0.302320552
Sel,HOFF,CC,A5,335,335-10,0.023,0.6,212,116,32.88,-0.49,0.77,0.63,-1.869497121,0.58488403,-0.218682551,-2.541301971,-0.380839409,0.83813611
Sel,HOFF,CC,A5,335,335-2,0.021,0.5,221,125,28.94,-2.04,1.58,1.81,-2.218187093,-0.142053955,-1.146989129,0.41574784,-0.082788575,-1.455557422
Sel,HOFF,CC,A5,335,335-3,0.021,0.6,215,119,27.45,-1.33,2.38,1.855,-2.218187093,0.58488403,-1.498049231,0.528516688,-0.304325739,-1.941439199
Sel,HOFF,CC,A5,335,335-4,0.029,0.4,223,127,37.17,-1.07,2.65,1.86,-0.823427207,-0.86899194,0.79208781,0.54104656,-0.013489518,-0.075181252
Sel,HOFF,CC,A5,335,335-5,0.024,0.5,223,127,31.33,-1.39,2.76,2.075,-1.695152136,-0.142053955,-0.583879301,1.07983106,-0.013489518,-1.597862983
Sel,HOFF,CC,A5,335,335-7,0.022,0.6,210,114,34.99,-0.62,2.11,1.365,-2.043842107,0.58488403,0.278456252,-0.699410775,-0.405551009,-0.457591785
Sel,HOFF,CC,A5,335,335-8,0.03,0.6,172,76,34.27,-1.3,2.36,1.83,-0.649082221,0.58488403,0.108816471,0.465867328,-0.56329576,-0.707182664
Sel,HOFF,CC,A5,335,335-9,0.031,0.4,173,77,34.2,0,3.57,1.785,-0.474737235,-0.86899194,0.092323714,0.353098479,-0.511122438,0.206166016
Sel,ELLR,CC,A6,439,439-10,0.031,0.5,248,152,31.61,0,3.99,1.995,-0.474737235,-0.142053955,-0.517908275,0.879353107,0.259165277,-1.004621681
Sel,ELLR,CC,A6,439,439-6,0.03,0.4,248,152,37.69,-1.43,0.52,0.975,-0.649082221,-0.86899194,0.91460543,-1.676740797,0.259165277,1.572883947
Sel,ELLR,CC,A6,439,439-7,0.021,0.4,244,148,37.57,-0.52,3.87,2.195,-2.218187093,-0.86899194,0.886332133,1.38054799,0.155455377,-1.329680813
Sel,ELLR,CC,A6,439,439-8,0.029,0.4,244,148,36.6,-1.14,2.69,1.915,-0.823427207,-0.86899194,0.65778965,0.678875153,0.155455377,-0.272090193
Sel,ELLR,CC,A6,439,439-9,0.03,0.4,284,188,32.01,-0.91,1.64,1.275,-0.649082221,-0.86899194,-0.423663953,-0.924948473,1.309237517,0.294263422
Sel,ELLR,CC,A6,440,440-1,0.03,0.7,255,159,32.96,-0.16,3.79,1.975,-0.649082221,1.311822015,-0.199833686,0.829233618,0.453144702,-1.805777985
Sel,ELLR,CC,A6,440,440-10,0.02,0.6,265,169,29.85,-0.25,2.53,1.39,-2.392532079,0.58488403,-0.932583295,-0.636761415,0.765320892,-1.386636076
Sel,ELLR,CC,A6,440,440-2,0.031,0.5,258,162,38.1,0,3.56,1.78,-0.474737235,-0.142053955,1.011205861,0.340568607,0.53533348,-0.303279421
Sel,ELLR,CC,A6,440,440-3,0.031,0.5,247,151,35.63,0,3.99,1.995,-0.474737235,-0.142053955,0.429247168,0.879353107,0.222937096,-0.743152186
Sel,ELLR,CC,A6,440,440-4,0.026,0.7,256,160,37.82,0,3.87,1.935,-1.346462164,1.311822015,0.945234835,0.728994642,0.489850648,-1.743925474
Sel,ELLR,CC,A6,440,440-5,0.024,0.6,251,155,29.97,-2.27,2.05,2.16,-1.695152136,0.58488403,-0.904309998,1.292838885,0.354484077,-2.358674916
Sel,ELLR,CC,A6,440,440-6,0.025,0.5,266,170,35.73,0,2.86,1.43,-1.52080715,-0.142053955,0.452808249,-0.536522438,0.798764866,-0.345189686
Sel,ELLR,CC,A6,440,440-7,0.024,0.5,262,166,30.31,-0.34,3.04,1.69,-1.695152136,-0.142053955,-0.824202324,0.11503091,0.636321107,-1.178866735
